_id,draft_year,birthYear,height,salary,PER,PTS,TS%,MP,OWS,DWS,WS/48,FG%,AST,T,draft_team_Atlanta Hawks,draft_team_Boston Celtics,draft_team_Charlotte Bobcats,draft_team_Charlotte Hornets,draft_team_Chicago Bulls,draft_team_Cleveland Cavaliers,draft_team_Dallas Mavericks,draft_team_Denver Nuggets,draft_team_Detroit Pistons,draft_team_Golden State Warriors,draft_team_Houston Rockets,draft_team_Indiana Pacers,draft_team_Kansas City Kings,draft_team_Los Angeles Clippers,draft_team_Los Angeles Lakers,draft_team_Memphis Grizzlies,draft_team_Miami Heat,draft_team_Milwaukee Bucks,draft_team_Minnesota Timberwolves,draft_team_New Jersey Nets,draft_team_New Orleans Hornets,draft_team_New Orleans Pelicans,draft_team_New Orleans/Oklahoma City Hornets,draft_team_New York Knicks,draft_team_Oklahoma City Thunder,draft_team_Orlando Magic,draft_team_Philadelphia 76ers,draft_team_Phoenix Suns,draft_team_Portland Trail Blazers,draft_team_Sacramento Kings,draft_team_San Antonio Spurs,draft_team_San Diego Clippers,draft_team_Seattle SuperSonics,draft_team_Toronto Raptors,draft_team_Utah Jazz,draft_team_Vancouver Grizzlies,draft_team_Washington Bullets,draft_team_Washington Wizards,position_Center,position_Point Guard,position_Power Forward,position_Shooting Guard,position_Small Forward
randoan01,2008.0,1989.0,208.0,2004267.4285714286,15.87142857142857,269.7142857142857,0.4975714285714285,557.7142857142857,0.15714285714285717,0.6428571428571429,0.05314285714285715,0.4487142857142858,26.857142857142858,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rasmubl01,1985.0,1962.0,213.0,302500.0,12.1,579.3333333333334,0.4856666666666667,1139.0,0.6666666666666666,1.3,0.05266666666666667,0.448,47.666666666666664,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
redicjj01,2006.0,1984.0,188.0,3218001.6,12.680000000000001,431.0,0.579,1066.0,1.94,1.16,0.1276,0.425,77.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
reevebr01,1995.0,1973.0,213.0,4194669.2,13.219999999999999,864.6,0.5035999999999999,2047.8,1.0599999999999998,0.9800000000000001,0.0374,0.4640000000000001,108.6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
reevekh01,1994.0,1972.0,190.0,1569100.0,10.849999999999998,297.6,0.5062,816.6,0.65,0.45,0.0509,0.40470000000000006,122.8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
reidjr01,1989.0,1968.0,203.0,1324000.0,12.457142857142857,651.0,0.523,1657.0,0.38571428571428573,1.7428571428571433,0.06985714285714285,0.4681428571428571,72.0,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
respesh01,1995.0,1972.0,185.0,1469908.5714285714,10.742857142857142,189.28571428571428,0.516,522.4285714285714,0.39999999999999997,0.1285714285714286,0.03071428571428571,0.41314285714285715,38.57142857142857,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
richaja01,2001.0,1981.0,198.0,4048997.2,16.720000000000002,1438.8,0.5096,2772.8,3.16,1.8200000000000003,0.085,0.4332,244.4,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
richapo01,1989.0,1966.0,185.0,967250.0,15.825,972.5,0.49524999999999997,2373.5,2.625,1.175,0.075,0.46675,557.25,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rideris01,1993.0,1971.0,196.0,3066000.0,14.88,1399.2,0.5404,2600.6,2.1399999999999997,1.3800000000000001,0.0646,0.4532,217.8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ridnolu01,2003.0,1981.0,188.0,2703895.6,13.74,657.6,0.49939999999999996,1924.8,2.2600000000000007,0.52,0.0638,0.4138,361.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
riverau01,2012.0,1992.0,193.0,3713845.714285714,10.142857142857142,492.7142857142857,0.4888571428571429,1343.0,0.2571428571428571,0.7285714285714285,0.034999999999999996,0.4114285714285715,128.57142857142858,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
roberal01,1984.0,1962.0,190.0,479062.5,18.525,1389.75,0.52725,2710.0,2.5500000000000003,3.475,0.10599999999999998,0.482,454.75,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
robinru01,1990.0,1966.0,188.0,1128333.3333333333,9.25,375.6666666666667,0.4406666666666667,878.5,-0.3166666666666667,0.8166666666666668,-0.035,0.4056666666666667,171.16666666666666,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
robinth01,2012.0,1991.0,208.0,2968633.4444444445,13.888888888888888,241.0,0.484,673.1111111111111,-0.18888888888888888,0.8444444444444444,0.05333333333333333,0.4705555555555555,29.88888888888889,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
rogerca01,1994.0,1971.0,211.0,1498428.5714285714,14.62857142857143,235.42857142857142,0.555,602.4285714285714,0.6142857142857142,0.35714285714285715,0.09557142857142857,0.5862857142857143,20.857142857142858,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
rogerro01,1993.0,1971.0,201.0,1710000.0,14.319999999999999,922.8,0.5316000000000001,2095.4,1.1600000000000001,1.72,0.0664,0.46440000000000003,170.6,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
roseja01,1994.0,1973.0,203.0,1560100.0,14.34,652.2,0.5336000000000001,1612.8,1.2199999999999998,1.58,0.08299999999999999,0.4542,257.4,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rosste01,2012.0,1991.0,201.0,5941405.285714285,12.27142857142857,655.5714285714286,0.5368571428571429,1592.4285714285713,1.2142857142857142,1.3714285714285714,0.07442857142857143,0.4257142857142857,64.28571428571429,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
roybr01,2006.0,1984.0,198.0,5216111.2,19.32,1221.4,0.5422,2287.8,5.76,1.7400000000000002,0.1464,0.4526,298.8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rubiori01,2009.0,1990.0,193.0,3741120.0,15.399999999999999,608.3333333333334,0.48299999999999993,1911.0,1.0333333333333334,2.5666666666666664,0.08733333333333333,0.36599999999999994,486.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rushbr01,2008.0,1985.0,198.0,2551805.4,11.260000000000002,527.8,0.5746,1558.0,0.6799999999999999,1.22,0.05820000000000001,0.48699999999999993,66.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sabondo01,2016.0,1996.0,211.0,2440200.0,6.9,479.0,0.469,1632.0,-1.0,1.8,0.022,0.399,82.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sallejo01,1986.0,1964.0,211.0,430000.0,13.4,570.6666666666666,0.5760000000000001,1703.3333333333333,2.0,2.766666666666667,0.134,0.513,86.0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sandela01,2010.0,1988.0,211.0,3927801.6,14.440000000000001,303.2,0.4838,924.4,0.36,1.7,0.09340000000000001,0.473,34.8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
saricda01,2014.0,1994.0,208.0,2318280.0,12.8,1040.0,0.508,2129.0,-1.2,2.2,0.023,0.411,182.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
schayda01,1981.0,1959.0,211.0,287500.0,13.100000000000001,428.5,0.5825,1098.0,1.5,1.4500000000000002,0.1215,0.48350000000000004,58.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
schrede01,1985.0,1963.0,206.0,400000.0,14.14,550.2,0.5486,1251.2,1.64,1.0,0.0972,0.46419999999999995,121.0,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sealyma01,1992.0,1970.0,203.0,1260000.0,13.4,636.8,0.484,1391.2,0.26000000000000006,1.1800000000000002,0.0436,0.4154,96.6,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sefolth01,2006.0,1984.0,201.0,2183935.4285714286,10.914285714285715,341.14285714285717,0.5021428571428571,1372.4285714285713,0.2714285714285714,1.8714285714285714,0.07114285714285715,0.43457142857142855,95.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
seikaro01,1988.0,1965.0,211.0,1447250.0,15.15,1106.5,0.526,2347.25,0.95,2.875,0.07200000000000001,0.47450000000000003,89.75,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sellebr01,1986.0,1962.0,213.0,430915.0,10.649999999999999,664.0,0.5125,1972.0,1.3,1.7,0.072,0.471,120.0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
senesa01,2006.0,1986.0,201.0,2164272.0,24.96,24.6,0.6083999999999999,57.8,0.02,0.08,0.1766,0.5412,0.2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
simmoce01,2006.0,1986.0,206.0,1661588.5714285714,3.1714285714285717,28.571428571428573,0.30742857142857144,125.14285714285714,-0.1571428571428571,0.12857142857142856,-0.09542857142857142,0.32142857142857145,2.2857142857142856,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
simmoli01,1990.0,1968.0,201.0,1521480.0,14.440000000000001,1089.6,0.49079999999999996,2428.2,0.52,2.5800000000000005,0.059,0.4356,271.6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
smartma01,2014.0,1994.0,193.0,3431080.0,11.433333333333332,638.6666666666666,0.48,1958.0,0.5666666666666667,2.433333333333333,0.07466666666666667,0.35799999999999993,252.33333333333334,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
smithdo03,1991.0,1969.0,188.0,1479000.0,10.180000000000001,471.2,0.44460000000000005,1166.6,-0.3600000000000001,0.96,-0.0010000000000000009,0.41200000000000003,80.0,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
smithke01,1987.0,1965.0,190.0,883250.0,15.225000000000001,1190.25,0.554,2687.25,3.5000000000000004,1.5999999999999999,0.09025,0.48350000000000004,542.75,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
smithmi01,1989.0,1965.0,208.0,525000.0,14.3,218.0,0.514,389.0,0.1,0.2,0.042,0.475,43.0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
smithst01,1991.0,1969.0,201.0,2161385.714285714,16.3,985.2857142857143,0.544,2054.0,3.7714285714285714,1.457142857142857,0.12142857142857143,0.4321428571428571,244.42857142857142,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spencfe01,1990.0,1968.0,213.0,1496450.0,11.440000000000001,452.8,0.5428,1598.2,1.2799999999999998,1.7400000000000002,0.0874,0.47919999999999996,31.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stanste01,1984.0,1961.0,196.0,160000.0,9.5,498.0,0.499,1331.0,-0.9,1.5,0.02,0.433,206.0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stausni01,2014.0,1993.0,198.0,2869440.0,8.566666666666666,564.0,0.5163333333333333,1708.0,0.13333333333333333,0.6999999999999998,0.021333333333333333,0.38199999999999995,131.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
stithbr01,1992.0,1970.0,196.0,1655000.0,13.419999999999998,834.8,0.5378000000000001,2129.0,2.6399999999999997,1.8,0.0976,0.43999999999999995,155.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stojape01,1996.0,1977.0,206.0,1395200.0,17.35,1203.0,0.5675,2327.0,5.0,2.5,0.15050000000000002,0.45899999999999996,135.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
stoudam01,2002.0,1982.0,208.0,4148612.6,20.7,1203.2,0.548,2044.6,4.7,2.5999999999999996,0.15,0.48279999999999995,74.6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stoudda01,1995.0,1973.0,178.0,3894754.285714286,16.285714285714285,1002.8571428571429,0.5000000000000001,2271.285714285714,3.228571428571428,1.1857142857142857,0.09314285714285715,0.4078571428571428,462.7142857142857,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
stuckro01,2007.0,1986.0,196.0,3265817.2,16.04,920.6,0.5130000000000001,1984.8,2.34,1.28,0.0914,0.4226,293.2,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sweetmi01,2003.0,1982.0,203.0,2158399.0,14.599999999999998,379.0,0.526,902.5,0.8,1.175,0.09825,0.47675,36.25,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
swiftro01,2004.0,1985.0,213.0,2396521.0,8.075,104.0,0.49475,375.0,0.175,0.225,0.0215,0.46099999999999997,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
szczewa02,1999.0,1977.0,198.0,3484029.4,16.18,943.8,0.5646,2120.4,4.4,1.4,0.13140000000000002,0.4917999999999999,177.4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tarplro01,1986.0,1964.0,211.0,595000.0,21.76666666666667,507.6666666666667,0.5683333333333332,1023.0,1.5999999999999999,1.9333333333333333,0.16466666666666666,0.5283333333333333,38.333333333333336,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tayloma01,1997.0,1976.0,206.0,1469550.0,14.9,886.75,0.509,1804.25,0.925,0.425,0.03775,0.47250000000000003,81.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
telfase01,2004.0,1985.0,183.0,1978229.2,10.5,575.2,0.4726,1715.4,-0.16,0.6,0.011200000000000002,0.38839999999999997,277.4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
terryja01,1999.0,1977.0,188.0,3044925.4,16.96,1306.8,0.529,2808.6,4.4,1.5,0.09640000000000001,0.42519999999999997,446.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
thomaet01,2000.0,1978.0,206.0,2548545.5,15.225,355.5,0.5405000000000001,1002.0,1.15,1.15,0.1115,0.50475,24.25,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
thomaku01,1995.0,1972.0,206.0,1476592.0,11.22,372.6,0.48279999999999995,1051.0,0.45999999999999996,1.92,0.0492,0.4434,39.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
thomati01,1997.0,1977.0,208.0,3923685.714285714,14.97142857142857,618.4285714285714,0.5377142857142857,1367.0,1.8000000000000003,0.9285714285714286,0.10271428571428572,0.447,76.85714285714286,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
thompja02,2008.0,1986.0,185.0,2871808.8,14.62,797.2,0.5364,2070.0,2.1799999999999997,1.2200000000000002,0.08120000000000001,0.5025999999999999,93.6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
thompkl01,2011.0,1990.0,201.0,5061264.0,16.26,1422.4,0.5642,2506.6,3.5400000000000005,2.36,0.1096,0.4484,177.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
thompla01,1982.0,1961.0,208.0,314500.0,16.0,994.5,0.569,2417.5,2.4,3.05,0.108,0.5245,149.0,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
thornal01,2007.0,1983.0,203.0,2196463.5,11.95,606.875,0.5221250000000001,1467.0,0.5125,0.7250000000000001,0.044125000000000004,0.46575,63.125,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thorpot01,1984.0,1962.0,206.0,490000.0,16.275000000000002,1217.0,0.5994999999999999,2450.0,3.975,2.1999999999999997,0.117,0.5589999999999999,165.75,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
toneyan01,1980.0,1957.0,190.0,310000.0,16.2,1245.0,0.582,2237.0,4.0,1.5,0.118,0.492,363.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
traylro01,1998.0,1977.0,203.0,1879181.0,15.040000000000001,262.8,0.509,794.8,0.5800000000000001,1.2000000000000002,0.11120000000000001,0.4755999999999999,41.6,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
trentga01,1995.0,1974.0,203.0,1312146.7142857143,16.057142857142857,504.2857142857143,0.5218571428571429,1074.2857142857142,1.2857142857142858,1.1999999999999997,0.09171428571428572,0.4895714285714285,54.285714285714285,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tripuke01,1981.0,1959.0,198.0,835500.0,17.5,1335.5,0.5575,2150.5,4.199999999999999,1.65,0.1285,0.4875,200.0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tskitni01,2002.0,1983.0,213.0,2027403.0,4.0625,74.125,0.3635,283.125,-0.5499999999999999,0.3125,-0.08787500000000001,0.310125,15.875,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tucketr01,1982.0,1959.0,196.0,299333.3333333333,14.200000000000001,755.3333333333334,0.5276666666666667,1766.0,2.1666666666666665,1.4000000000000001,0.09633333333333334,0.4749999999999999,185.66666666666666,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
turnemy01,2015.0,1996.0,211.0,2410800.0,16.95,896.0,0.558,1954.0,2.55,3.0,0.13,0.5045,73.5,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
turpime01,1984.0,1960.0,211.0,570000.0,14.433333333333332,800.6666666666666,0.5566666666666666,1750.6666666666667,1.6333333333333335,2.1,0.10000000000000002,0.5223333333333334,41.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
udohek01,2010.0,1987.0,208.0,3132204.5714285714,11.314285714285713,201.71428571428572,0.48742857142857143,836.2857142857143,0.34285714285714286,0.7428571428571429,0.06871428571428571,0.43028571428571427,33.714285714285715,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
valanjo01,2011.0,1992.0,213.0,3873250.5,18.725,800.25,0.60775,1854.25,4.075,2.375,0.167,0.55625,45.75,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
valende01,2016.0,1993.0,198.0,2092200.0,7.3,291.0,0.492,976.0,-0.5,1.1,0.031,0.354,63.0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vandeki01,1980.0,1958.0,203.0,755000.0,18.0,1616.0,0.603,2502.0,7.2,1.2,0.161,0.534,106.0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vaughlo01,1990.0,1968.0,206.0,1380000.0,14.98,804.2,0.5354,1920.4,2.1399999999999997,2.18,0.10900000000000001,0.5076,75.6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
veselja01,2011.0,1990.0,211.0,3276552.0,11.559999999999999,157.4,0.5038,646.2,0.2,0.9199999999999999,0.0862,0.5157999999999999,23.4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
villach01,2005.0,1984.0,211.0,3512362.0,16.34,919.2,0.525,1823.4,1.86,1.3199999999999998,0.0826,0.4508,78.4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
vonleno01,2014.0,1995.0,208.0,2637760.0,10.866666666666665,231.0,0.49033333333333334,899.3333333333334,0.2333333333333333,0.9,0.067,0.4323333333333334,21.666666666666668,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
